codigo_postal;nombre
23330;Villanueva del Arzobispo
23337;Tranco
23338;Bardazoso
23339;Gutar
23340;Pantano del Guadalmena
23350;Cortijos Nuevos
23359;Peñolite
23360;Puerta de Segura (La)
23369;Pascuales (Los)
23380;Siles
23390;Benatae
23391;Fuente Carrasca
23392;Genave
23393;Onsares
23400;Ubeda
23410;Sabiote
23411;Alamos Blancos
23412;Marmol (El)
23420;Canena
23430;Rus
23440;Baeza
23450;Ibros
23460;Peal de Becerro
23469;Puente de la Cerrada
23470;Casas de Estepa
23476;Iruela (La)
23477;Almansas (Las)
23478;Coto-Rios
23479;Vadillo Castril
23480;Bruñel Alto
23485;Almiceran (El)
23488;Rosales (Los)
23489;Belerda
23490;Barriada del Puente
23499;Miraelrio
23500;Jodar
23509;Donadio
23510;Torreblascopedro
23519;Guadalimar
23520;Begijar
23528;Lupion
23529;Boticario (El)
23530;Canava
23537;Bedmar
23538;Albanchez de Magina
23539;Escuelas (Las)
23540;Torres
23550;Cabra del Santo Cristo
23560;Huelma
23568;Aulabar
23569;Capellania
23590;Estacion de Cabra
23591;Estacion de Huesa
23600;Baños de Agua Hedionda
23611;Higuera de Calatrava
23612;Santiago de Calatrava
23614;Carrasca (La)
23615;Monte Lope-Alvarez
23616;Vadohornillo
23620;Mengibar
23628;Cazalilla
23629;Jabalquinto
23630;Villargordo
23638;Torrequebradilla
23639;Infantas (Las)
23640;Garciez
23650;Lendinez
23657;Escañuela
23658;Jamilena
23659;Villardompardo
23660;Alcaudete
23669;Bobadilla (La)
23670;Alfavila (La)
23680;Alcala la Real
23685;Grageras (Las)
23686;Ermita Nueva
23687;Charilla
23688;Pedriza (La)
23689;Fuente Alamo
23690;Cañada de Alcala
23691;Ribera Alta
23692;Santa Ana
23693;Cerrajon (El)
23700;Arrayanes-La Cruz-La Lagu
23710;Bailen
23711;Baños de la Encina
23720;Estacion de Espeluy
23730;Condesa (La)
23740;Andujar
23746;Lahiguera
23747;Llanos del Sotillo
23748;Virgen de la Cabeza
23750;Arjonilla
23760;Albaida
23770;Marmolejo
23780;Lopera
23790;Alharilla
24001;Leon
24005;Armunia
24100;Villablino
24110;Caboalles de Abajo
24111;Caboalles de Arriba
24112;Villager de Laciana
24113;Orallo
24114;Llamas de Laciana
24120;Canales-La Magdalena
24121;Azadinos
24122;Lorenzana
24123;Benllera
24124;Formigones
24125;Camposalinas
24126;Oterico
24127;Andarraso
24130;Montrondo
24131;Guisatecha
24132;Arienza
24133;Barrio de la Puente
24134;Rodicol
24135;Villanueva de Omaña
24136;Lazado
24137;Bayos (Los)
24138;Villar de Santiago (El)
24139;Rioscuro
24140;Lumajo
24141;Cueta (La)
24142;Cabrillanes
24143;Huergas de Babia
24144;Candemuela
24145;Villafeliz de Babia
24146;Aralla de Luna
24148;Barrios de Luna (Los)
24149;Mora de Luna
24150;Quintanilla de Losada
24151;Barrillos
24152;Candanedo de Boñar
24153;Castro del Condado
24154;San Cipriano del Condado
24155;Represa del Condado
24156;Navafria
24160;Garfin
24161;Herreros de Rueda
24162;Villafañe
24163;Castrillo del Condado
24164;Santa Olaja de Eslonza
24165;Cañizal de Rueda
24166;Casasola de Rueda
24170;Almanza
24171;Castromudarra
24172;Bustillo de Cea
24174;Cea
24175;Villamol
24191;San Andres del Rabanedo
24194;Santovenia de la Valdonci
24195;Carbajosa
24196;Carbajal de la Legua
24198;Virgen del Camino (La)
24199;Alija de la Ribera
24200;Valencia de Don Juan
24206;Castilfale
24207;Matanza de Los Oteros
24208;Quintanilla de Los Oteros
24209;Gusendos de Los Oteros
24210;Mansilla de Las Mulas
24212;Cabañas Raras
24217;Mansilla Mayor
24218;Mansilla del Esla
24219;Valle de Mansilla
24220;Valderas
24221;Campazas
24222;Castrofuerte
24223;Fresno de la Vega
24224;Cabreros del Rio
24225;Campo de Villavidel
24226;Villarente
24227;Arcahueja
24228;Corbillos de la Sobarriba
24230;Valdevimbre
24231;Cembranos
24232;Ardon
24233;Benazolve
24234;Cabañeros
24235;Villaquejida
24236;Villafer
24237;San Millan de Los Caballe
24238;Algadefe
24239;Bariones de la Vega
24240;Santa Maria del Paramo
24248;Laguna Dalga
24249;Villar del Yermo
24250;Meizara
24251;Cillanueva
24252;Bercianos del Paramo
24253;Azares del Paramo
24257;Cerecedo
24270;Carrizo de la Ribera
24271;Llamas de la Ribera
24272;Azadon
24273;Secarejo
24274;Espinosa de la Ribera
24275;Rioseco de Tapia
24276;Santa Maria de Ordas
24277;Adrados de Ordas
24280;Benavides de Orbigo
24281;Antoñan del Valle
24282;Ferral del Bernesga
24283;Huerga del Rio
24284;Armellada
24285;Quintanilla del Monte
24286;Hospital de Orbigo
24287;Gualtares de Orbigo
24288;Estebanez de la Calzada
24290;Matallana de Valmadrigal
24291;Fontanil de Los Oteros
24292;Valverde Enrique
24293;Albires
24294;Gordoncillo
24310;Ribera de Folgoso (La)
24311;Folgoso de la Ribera
24312;Boeza
24313;Colinas del Campo de Mart
24314;Castropodame
24315;San Esteban del Toral
24316;San Pedro Castañero
24317;San Andres de Las Puentes
24318;Losada
24319;Arlanza
24320;Sahagun
24323;Castrotierra de Valmadrig
24324;Joarilla de Las Matas
24325;Bercianos del Real Camino
24326;Celada de Cea
24327;Castrillo de Valderaduey
24328;San Pedro de Valderaduey
24329;San Pedro de Las Dueñas
24330;Reliegos
24339;Luengos
24340;Grajal de Campos
24341;Escobar de Campos
24342;Calzada del Coto
24343;Burgo Ranero (El)
24344;Villamuñio
24345;Villamarco
24346;Grulleros
24347;Sotico
24350;Veguellina de Orbigo
24356;Barrio de Buenos Aires
24357;Acebes del Paramo
24358;Villarejo de Orbigo
24359;Matilla de la Vega
24360;Brañuelas
24367;Villagaton
24368;Culebros
24369;Manzanal del Puerto
24370;Matavenero Y Poibueno
24374;Almagarinos
24375;Pobladura de Las Regueras
24376;Espina de Tremor
24377;Tremor de Arriba
24378;Fonfria
24379;Santa Cruz de Montes
24380;Puente de Domingo Florez
24384;Salas de la Ribera
24385;San Pedro de Trones
24387;Robledo de Sobrecastro
24388;Lomba
24389;Benuza
24390;Posada del Bierzo
24391;Antimio de Arriba
24392;Velilla de la Reina
24393;Milla del Paramo (La)
24394;Barrientos
24395;Celada
24396;Benamarias
24397;Porqueros
24398;Calamocos
24400;Ponferrada
24403;Dehesas
24404;Compostilla
24410;Magaz de Arriba
24411;Fuentes Nuevas
24414;Bouzas
24415;Manzanedo de Valdueza
24416;Santo Tomas de Las Ollas
24420;Fabero
24428;Lillo del Bierzo
24429;Barcena de la Abadia
24430;Vega de Espinareda
24433;Candin
24434;Fontoria
24435;Espino (El)
24436;Moreda
24437;Burbia
24438;Berlanga del Bierzo
24439;Ocero
24440;Lago de Carucedo
24441;Barosa (La)
24442;Balouta
24443;Borrenes
24444;Chana (La)
24445;Priaranza del Bierzo
24446;Ferradillo
24447;Villalibre de la Jurisdic
24448;Rimor
24450;Toreno
24457;Libran
24458;Robledo de Las Traviesas
24459;Pradilla
24460;Matarrosa del Sil
24469;Villamartin del Sil
24470;Paramo del Sil
24478;Argayo del Sil
24479;Salentinos
24480;Corbon del Sil
24488;Anllares del Sil
24489;Susañe del Sil
24490;Columbrianos
24491;Barcena del Bierzo
24492;Cabañas de la Dornilla
24494;Santa Cruz del Sil
24495;Matalavilla
24496;Cuevas del Sil
24497;Tejedo del Sil
24498;Villarino del Sil
24500;Villafranca del Bierzo
24511;Campo del Agua
24512;Paradiña
24513;Landoiro
24514;Corullon
24515;Hornija
24516;Horta
24517;Cadafresnas
24520;Braña (La)
24521;Barjas
24522;Pereje
24523;Moral de Valcarce
24524;Ambasmestas
24530;Peon
24540;Cacabelos
24544;Carracedelo
24545;San Juan de la Mata
24546;Arganza
24547;Arborbuena
24548;Quilos
24550;Villamartin de la Abadia
24560;Toral de Los Vados
24565;Villadepalos
24566;Oencia
24567;Arnadelo
24568;Arnado
24569;Castropetre
24600;Pola de Gordon (La)
24607;Vega de Gordon
24608;Beberino
24609;Barrios de Gordon (Los)
24610;Campo Y Santibañez
24620;Cabanillas
24630;Cascantes
24640;Robla (La)
24648;Robledo de Fenar
24649;Alcedo de Alba
24650;Santa Lucia
24660;Ciñera
24670;Vid (La)
24680;Villamanin de la Tercia
24687;Rodiezmo de la Tercia
24688;Casares de Arbas
24689;Barrio de la Tercia
24690;Arbas del Puerto
24699;Camplongo de Arbas
24700;Astorga
24710;San Justo de la Vega
24711;Castrillo de Cepeda
24712;Cogorderos
24713;Sueros de Cepeda
24714;Bonillos
24715;Combarros
24716;Brazuelo
24717;Boisan
24718;Castrillo de Los Polvazar
24719;Brimeda
24720;Murias de Pedredo
24721;Castrillo de la Valduerna
24722;Andiñuela
24723;Chana de Somoza
24724;Busnadiego
24730;Destriana
24731;Morales del Arcediano
24732;Santiago Millas
24733;Quintanilla de Florez
24734;Nogarejas
24735;Castrocontrigo
24736;Morla de la Valderia
24738;Cunas
24740;Corporales
24741;Iruela
24742;Castrillo de Cabrera
24743;Castrohinojo
24744;Marrubio
24745;Encinedo
24746;Baña (La)
24750;Bañeza (La)
24760;Calzada de la Valderia
24761;Alija del Infantado
24762;Quintana del Marco
24763;Regueras de Abajo
24764;San Mames de la Vega
24765;Castrotierra de la Valdue
24766;Santiago de la Valduerna
24767;Herreros de Jamuz
24768;Alcaidon O Alquidon
24769;Cebrones del Rio
24790;Valcabado del Paramo
24791;Moscas del Paramo
24792;Navianos de la Vega
24793;Bustos
24794;Riego de la Vega
24795;San Felix de la Vega
24796;Antigua (La)
24797;San Adrian del Valle
24800;Cistierna
24810;Sabero
24811;Olleros de Sabero
24814;Sotillos de Sabero
24815;Modino
24816;Quintana de la Peña
24820;Matueca de Torio
24830;Barrio de la Estacion
24836;Matallana de Torio
24837;Felmin
24838;Almuzara
24839;Naredo de Fenar
24840;Vecilla de Curueño (La)
24843;Lugueros
24844;Cerulleda
24845;Arintero
24846;Montuerto
24847;Mata de Berbula (La)
24848;Mata de Curueño (La)
24849;Aviados
24850;Boñar
24852;Barrio de Las Ollas
24853;Oville
24854;Pantano del Poblado del P
24855;Isoba
24856;Pallide
24857;Orones
24858;Colle
24859;Adrados
24860;Bodas (Las)
24869;Llamera
24870;Corral de Las Arrimadas
24877;Acisa de Las Arrimadas
24878;Fresnedo de Valdellorma
24879;San Pedro de Foncollada
24880;Puente Almuhey
24882;Sota de Valderrueda (La)
24883;Caminayo
24884;Morgovejo
24885;Besande
24886;Ferreras del Puerto
24887;Mata de Monteagudo (La)
24888;Cabrera de Almanza
24889;Cegoñal
24890;Palazuelo de Torio
24891;Abadengo de Torio
24892;Cebanico
24893;Cerezal de la Guzpeña
24900;Riaño
24911;Barniedo de la Reina
24912;Llanaves de la Reina
24914;Caldevilla de Valdeon
24915;Cain de Valdeon
24916;Oseja de Sajambre
24917;Casasuertes
24918;Carande
24920;Aldea del Puente (La)
24930;Quintana de Rueda
24940;Cubillas de Rueda
24950;Vidanes
24960;Aleje
24970;Valdore
24980;Corniero
24989;Argovejo
24990;Remolina
24991;Ciguera
24994;Liegos
24995;Lario
25001;Lleida
25005;Gualda
25100;Almacelles
25110;Alpicat
25111;Raimat
25112;Gimenells
25113;Suchs
25114;Pla de la Font
25120;Alfarras
25122;Ivars de Noguera
25123;Torrefarrera
25124;Colonia Al-Kanis
25125;Alguaire
25126;Almenar
25130;Algerri
25131;Torre-Serona
25132;Benavent de Segria
25133;Vilanova de Segria
25134;Portella (La)
25135;Albesa
25136;Castello de Farfanya
25137;Corbins
25138;Torrelameu
25139;Menarguens
25140;Arbeca
25141;Torregrossa
25142;Bellvis
25143;Poal (El)
25144;Els Arcs
25150;Artesa de Lleida
25151;Aspa
25152;Cogul (El)
25153;Puigverd de Lleida
25154;Castelldans
25155;Albages (L')
25160;Granyena de Les Garrigues
25161;Alfes
25162;Alcano
25163;Soleras (El)
25164;Torms (Els)
25165;Juncosa
25170;Torres de Segre
25171;Albatarrec
25172;Montoliu de Lleida
25173;Sudanell
25174;Sunyer
25175;Sarroca de Lleida
25176;Torrebesses
25177;Granadella (La)
25178;Bovera
25179;Maials
25180;Alcarras
25181;Soses
25182;Aitona
25183;Seros
25184;Massalcoreig
25185;Granja D'Escarp (La)
25186;Llardecans
25187;Almatret
25191;Butsenit
25195;Basses D'Alpicat (Les)
25200;Cervera
25210;Guissona
25211;Massoteres
25212;Tarroja de Segarra
25213;Vergos
25214;Castellnou D'Oluges
25215;Alta-Riba
25216;Ivorra
25217;Cabestany
25218;Cardosa (La)
25220;Bell-Lloc D'Urgell
25221;Alamus (Els)
25222;Sidamon
25230;Mollerussa
25240;Linyola
25241;Golmes
25242;Miralcamp
25243;Palau D'Anglesola (El)
25244;Fondarella
25245;Vila-Sana
25250;Bellpuig
25260;Cendrosa (La)
25261;Vallverd
25262;Barbens
25263;Preixana
25264;Vilanova de Bellpuig
25265;Castellnou de Seana
25266;Belianes
25267;Llorens de Rocafort
25268;Omells de Na Gaia (Els)
25269;Rocallaura
25270;Sant Guim de Freixenet
25271;Vergos-Guerrejat
25280;Castellvell (El)
25281;Llobera
25282;Sant Llorenç de Morunys
25283;Lladurs
25284;Coma (La)
25285;Valls
25286;Isil
25287;Brics
25288;Llena (La)
25290;Clariana de Cardener
25300;Talladell (El)
25310;Agramunt
25316;Pradell
25317;Donzell D'Urgell
25318;Puelles (Les)
25320;Anglesola
25327;Durro
25330;Vilagrassa
25331;Almenara Alta
25332;Boldu
25333;Castell del Remei (El)
25334;Castellsera
25335;Almassor
25336;Bellmunt D'Urgell
25337;Bellcaire D'Urgell
25340;Mas de Bondia (El)
25341;Ciutadilla
25343;Vilet (El)
25344;Rocafort de Vallbona
25350;Altet
25351;Figuerosa (La)
25352;Riudovelles
25353;Claravalls
25354;Sta M de Montmagastrell
25400;Borges Blanques (Les)
25410;Espluga Calba (L')
25411;Fulleda
25412;Omellons (Els)
25420;Puiggros
25430;Juneda
25440;Vinaixa
25450;Albi (L')
25460;Cervia de Les Garrigues
25471;Pobla de Cervoles (La)
25480;Tarres
25500;Pobla de Segur (La)
25510;Beranui
25511;Aguiro
25512;Molinos
25513;Bretui
25514;Pinyana
25515;Aiguabella
25516;Erinya
25517;Claverol
25518;Aramunt
25520;Pont de Suert (El)
25526;Cardet
25527;Barruera
25528;Boi
25529;Gotarta
25530;Vielha
25537;Arros
25538;Casau
25539;Garos
25540;Les
25547;Vilosell (El)
25548;Bordius
25549;Bausen
25550;Bossost
25551;Arres de Jos
25552;Casos
25553;Senet
25554;Bordes (Les)
25555;Erta
25556;Abella D'Adons
25560;Alcoletge
25566;Embonui
25567;Altron
25568;Bressui
25569;Llagunes (Les)
25570;Ribera de Cardos
25572;Anas
25573;Ainet de Besan
25575;Areu
25576;Lladorre
25580;Esterri D'Aneu
25583;Aulas
25584;Escarla
25586;Alos D'Isil
25588;Burgo
25589;Son
25590;Ancs
25592;Baen
25593;Arcalis
25594;Montenartro
25595;Alendo
25596;Escalo
25597;Espot
25598;Bagergue
25599;Arties
25600;Balaguer
25610;Os de Balaguer
25611;Fontdepou
25612;Avellanes (Les)
25613;Camarasa
25614;Gerb
25615;Figuerola de Meia
25616;Montgai
25617;Sentiu de Sio (La)
25620;Tremp
25630;Talarn
25631;Cellers
25632;Alsina (L')
25633;Palau de Noguera
25634;Claramunt
25635;Castissent
25637;Sant Adria
25638;Aransis
25640;Academia Gral. Basica
25650;Isona
25651;Abella de la Conca
25652;Boixols
25653;Covet
25654;Suterranya
25655;Basturs
25656;Conques
25657;Biscarri
25658;Benavent de la Conca
25670;Termens
25680;Vallfogona de Balaguer
25689;Sant Serni
25690;Vilanova de la Barca
25691;Ager
25692;Agullo
25693;Salas de Pallars
25700;Balco del Pirineu (El)
25710;Castellciutat
25711;Montferrer
25712;Albet
25713;Arfa
25714;Avellanet
25715;Bastida D'Ortons (La)
25716;Gosol
25717;Ges (El)
25718;Alas
25719;Estamariu
25720;Bellver de Cerdanya
25721;Beders
25722;Aristot
25723;Bar
25724;Sant Marti Dels Castells
25725;Beixec
25726;Aransa
25727;Ardovol
25730;Artesa de Segre
25735;Vilanova de Meia
25736;Alentorn
25737;Alos de Balaguer
25738;Anya
25739;Sero
25740;Ponts
25747;Torra (La)
25748;Cabanabona
25749;Claret
25751;Sant Serni de Llanera
25752;Biosca
25790;Gavarra
25791;Tiurana
25792;Castellnou de Bassella
25793;Coll de Nargo
25795;Saulet
25796;Pla de Sant Tirs (El)
25797;Adrall
25798;Anserall
25799;Ardaix
26001;Logroño
26005;Cortijo (El)
26100;Ribabellosa
26110;Nestares
26111;Almarza de Cameros
26120;Albelda de Iregua
26121;Islallana
26122;Gallinero de Cameros
26123;Aldeanueva de Cameros
26124;Montemediano
26125;Villoslada de Cameros
26130;Alberite
26131;Lagunilla del Jubera
26132;Leza de Rio Leza
26133;Ajamil
26134;Jalon de Cameros
26135;Cabezon de Cameros
26140;Lardero
26142;Puente Madre
26143;Murillo de Rio Leza
26144;Corera
26145;Aldealobos
26146;Redal (El)
26147;Pipaona
26148;Villa de Ocon (La)
26151;Arrubal
26160;Agoncillo
26190;Nalda
26191;Sorzano
26200;Haro
26210;Anguciana
26211;Foncea
26212;Ternero (El)
26213;Herramelluri
26214;Cuzcurrita-Rio Tiron
26215;Treviana
26216;San Millan de Yecora
26220;Ollauri
26221;Gimileo
26222;Rodezno
26223;Hormilleja
26224;Torrecilla Sobre Alesanco
26230;Casalarreina
26240;Castañares de Rioja
26241;Baños de Rioja
26250;Sto Domingo de la Calzada
26256;Villalobar de Rioja
26257;Bañares
26258;Ciriñuela
26260;Santurde
26261;Pazuengos
26270;Amunartia
26280;Ezcaray
26288;Valgañon
26289;Ayabarrena
26290;Briñas
26291;Casas Blancas
26292;San Felices
26300;Najera
26310;Badaran
26311;Arenzana de Abajo
26312;Arenzana de Arriba
26313;Uruñuela
26314;Huercanos
26315;Aleson
26320;Baños de Rio Tobia
26322;Anguiano
26323;Azofra
26324;Alesanco
26325;Canillas de Rio Tuerto
26326;Rio (El)
26327;Berceo
26328;Estollo
26329;Mahave
26330;Briones
26338;S Vicente de la Sonsierra
26339;Abalos
26340;San Asensio
26350;Cenicero
26359;Torremontalbo
26370;Navarrete
26371;Sotes
26372;Hornos de Moncalvillo
26373;Daroca de Rioja
26374;Medrano
26375;Entrena
26376;Sojuela
26500;Calahorra
26509;Alcanadre
26510;Pradejon
26511;Villar de Arnedo (El)
26512;Tudelilla
26513;Ausejo
26520;Cervera del Rio Alhama
26525;Igea
26526;Cornago
26527;Ventas Cervera O Ventas B
26528;Valverde
26529;Cabreton
26530;Aguilar del Rio Alhama
26531;Inestrillas
26532;Valdemadera
26533;Navajun
26540;Alfaro
26550;Rincon de Soto
26559;Aldeanueva de Ebro
26560;Autol
26570;Quel
26580;Arnedo
26584;Herce
26585;Santa Eulalia Somera
26586;Enciso
26587;Gravalos
26588;Bergasa
26589;Arnedillo
27001;Lugo
27100;Fonsagrada (A)
27110;Burela (A)
27111;Castañoso
27112;Bastida (A)
27113;Allonca (A)
27114;Airixin
27115;Abade
27116;Aldoman
27117;Aldobren
27118;Fornos Da Cal (Os)
27120;Castroverde
27122;Bolaño
27125;Covelas
27126;Seres
27127;Barredo
27128;Albaredo (O)
27129;San Martiño
27130;Cadavo (O)
27131;Albaredo
27132;Airexe
27134;Airexa (A)
27135;Bruicedo
27136;Brañas
27140;Barbain
27141;Gude
27142;Gracian
27143;Agustin
27144;Miranda
27145;Carboeiro (O)
27146;Paderne
27150;Bullas
27151;Casanova (A)
27152;Alvarin
27153;Balsa (A)
27155;Francos
27156;Campo (O)
27157;Aspai
27160;Cardoso
27161;Burneiros
27162;Adai
27164;Abragan
27166;Arrubial
27168;Arxemil
27170;Portomarin
27177;Cabanas Do Monte
27178;Acevedo
27180;Campa Da Barra (A)
27182;Abol
27184;Barrio (O)
27185;Cancela de Sixaos
27188;Fixos
27190;San Xoan
27191;Airexe (A)
27192;Muxa de Abaixo
27200;Curuxas
27203;Eirexe (A)
27204;Ambreixo
27206;Camouco
27207;Alba
27208;Campelo (O)
27209;Avieira (A)
27210;Bustelo Pequeno
27211;Cal (A)
27212;Alto Do Hospital (O)
27214;Cruz (A)
27215;Casas Do Monte
27216;Brea (A)
27217;Barrio
27220;Friol
27226;Lamas
27227;Uceira (A)
27228;Albeiro (O)
27229;Baraxeiro (O)
27230;Alta
27231;Astariz
27232;Bacurin
27233;Borreiques
27234;Bertamil
27241;Azoreira (A)
27243;Acevo
27244;Esqueira
27246;Anllo
27247;Vilar de Mouros
27248;Cadavosa (A)
27250;Castro de Rei
27256;Barrosa (A)
27257;Azumara (A)
27258;Aspera (A)
27259;Albarido (O)
27260;Campos (Os)
27266;Bouzaboa
27267;Amorin
27268;Beloi
27270;Caraño
27272;Outeiro (O)
27273;Cirio
27274;Albar (O)
27276;Casal (O)
27277;Abrairas
27278;Andoriña (A)
27279;Arcos de Frades
27280;Adrado (O)
27283;Chain
27286;Afoz (A)
